residential/residential_543_Level2_0.84m.tif,residential
beach/beach_172_Level1_0.48m.tif,beach
residential/residential_530_Level3_1.86m.tif,residential
highway/highway_62_Level3_0.93m.tif,highway
parking/parking_309_Level1_0.46m.tif,parking
port/port_275_Level3_2.44m.tif,port
port/port_357_Level3_1.15m.tif,port
railway/railway_432_Level2_0.73m.tif,railway
meadow/meadow_596_Level1_0.39m.tif,meadow
storage-tank/storage-tank_469_Level1_0.60m.tif,storage-tank
stadium/stadium_145_Level3_1.95m.tif,stadium
stadium/stadium_32_Level3_3.66m.tif,stadium
forest/forest_551_Level2_0.73m.tif,forest
storage-tank/storage-tank_258_Level3_1.62m.tif,storage-tank
airport/airport_444_Level2_0.71m.tif,airport
stadium/stadium_540_Level2_1.41m.tif,stadium
residential/residential_499_Level3_1.86m.tif,residential
railway-station/railway-station_432_Level2_0.79m.tif,railway-station
playground/playground_170_Level2_0.93m.tif,playground
bridge/bridge_84_Level1_0.73m.tif,bridge
bare-land/bare-land_497_Level1_0.77m.tif,bare-land
commercial/commercial_103_Level2_0.74m.tif,commercial
desert/desert_95_Level2_3.66m.tif,desert
parking/parking_424_Level3_0.74m.tif,parking
playground/playground_506_Level1_0.28m.tif,playground
golf-course/golf-course_127_Level2_1.83m.tif,golf-course
bare-land/bare-land_549_Level3_2.15m.tif,bare-land
parking/parking_439_Level2_0.49m.tif,parking
stadium/stadium_465_Level2_1.15m.tif,stadium
forest/forest_250_Level1_0.28m.tif,forest
stadium/stadium_208_Level3_2.15m.tif,stadium
playground/playground_45_Level1_0.75m.tif,playground
storage-tank/storage-tank_131_Level3_1.62m.tif,storage-tank
industrial/industrial_352_Level3_3.74m.tif,industrial
highway/highway_181_Level1_0.49m.tif,highway
overpass/overpass_491_Level2_0.98m.tif,overpass
river/river_92_Level2_3.70m.tif,river
railway-station/railway-station_80_Level2_0.74m.tif,railway-station
bare-land/bare-land_336_Level1_0.53m.tif,bare-land
railway/railway_46_Level3_0.97m.tif,railway
stadium/stadium_165_Level1_0.45m.tif,stadium
river/river_306_Level1_0.74m.tif,river
stadium/stadium_482_Level3_4.20m.tif,stadium
commercial/commercial_25_Level1_0.51m.tif,commercial
overpass/overpass_132_Level1_0.49m.tif,overpass
desert/desert_260_Level3_4.45m.tif,desert
forest/forest_460_Level3_0.81m.tif,forest
runway/runway_571_Level1_0.46m.tif,runway
railway/railway_313_Level3_2.91m.tif,railway
runway/runway_167_Level2_0.53m.tif,runway
storage-tank/storage-tank_402_Level3_1.00m.tif,storage-tank
railway/railway_48_Level3_1.52m.tif,railway
playground/playground_51_Level2_0.93m.tif,playground
residential/residential_327_Level1_0.46m.tif,residential
bare-land/bare-land_413_Level3_1.86m.tif,bare-land
forest/forest_510_Level3_0.81m.tif,forest
river/river_299_Level2_2.03m.tif,river
highway/highway_344_Level2_0.73m.tif,highway
farmland/farmland_596_Level1_0.97m.tif,farmland
beach/beach_22_Level1_0.73m.tif,beach
storage-tank/storage-tank_41_Level3_1.18m.tif,storage-tank
airport/airport_317_Level1_0.56m.tif,airport
beach/beach_301_Level3_4.75m.tif,beach
port/port_95_Level1_0.71m.tif,port
overpass/overpass_80_Level3_3.66m.tif,overpass
mountain/mountain_459_Level2_3.59m.tif,mountain
stadium/stadium_66_Level2_0.99m.tif,stadium
railway-station/railway-station_414_Level1_0.74m.tif,railway-station
meadow/meadow_165_Level1_0.39m.tif,meadow
airport/airport_321_Level1_0.53m.tif,airport
storage-tank/storage-tank_489_Level1_0.50m.tif,storage-tank
golf-course/golf-course_374_Level3_2.05m.tif,golf-course
parking/parking_561_Level1_0.39m.tif,parking
residential/residential_77_Level1_0.49m.tif,residential
meadow/meadow_5_Level3_1.37m.tif,meadow
mountain/mountain_538_Level3_7.60m.tif,mountain
mountain/mountain_180_Level2_3.66m.tif,mountain
beach/beach_520_Level3_3.96m.tif,beach
parking/parking_575_Level3_0.97m.tif,parking
residential/residential_96_Level3_2.04m.tif,residential
forest/forest_557_Level3_2.39m.tif,forest
bridge/bridge_36_Level3_1.11m.tif,bridge
runway/runway_560_Level3_1.08m.tif,runway
farmland/farmland_80_Level1_1.13m.tif,farmland
storage-tank/storage-tank_466_Level1_0.55m.tif,storage-tank
industrial/industrial_151_Level1_0.86m.tif,industrial
park/park_343_Level2_0.93m.tif,park
desert/desert_63_Level3_4.35m.tif,desert
runway/runway_215_Level1_0.46m.tif,runway
bare-land/bare-land_54_Level2_0.92m.tif,bare-land
desert/desert_316_Level2_1.83m.tif,desert
desert/desert_251_Level1_1.06m.tif,desert
bare-land/bare-land_509_Level2_0.77m.tif,bare-land
bare-land/bare-land_532_Level1_0.63m.tif,bare-land
farmland/farmland_419_Level3_8.17m.tif,farmland
meadow/meadow_392_Level1_0.39m.tif,meadow
industrial/industrial_161_Level1_0.93m.tif,industrial
river/river_53_Level3_7.28m.tif,river
forest/forest_458_Level3_0.81m.tif,forest
bridge/bridge_234_Level3_1.19m.tif,bridge
bridge/bridge_14_Level3_2.39m.tif,bridge
commercial/commercial_556_Level3_0.96m.tif,commercial
highway/highway_310_Level3_1.84m.tif,highway
railway-station/railway-station_488_Level2_0.74m.tif,railway-station
bridge/bridge_530_Level1_0.60m.tif,bridge
river/river_526_Level1_1.78m.tif,river
overpass/overpass_234_Level2_0.84m.tif,overpass
highway/highway_110_Level3_1.02m.tif,highway
beach/beach_296_Level2_0.99m.tif,beach
mountain/mountain_409_Level2_3.59m.tif,mountain
golf-course/golf-course_338_Level1_0.59m.tif,golf-course
residential/residential_84_Level1_0.56m.tif,residential
airport/airport_46_Level1_0.42m.tif,airport
highway/highway_252_Level1_0.46m.tif,highway
desert/desert_582_Level1_0.46m.tif,desert
beach/beach_441_Level3_2.66m.tif,beach
desert/desert_555_Level1_1.02m.tif,desert
industrial/industrial_531_Level3_1.86m.tif,industrial
industrial/industrial_582_Level1_0.96m.tif,industrial
port/port_446_Level1_0.71m.tif,port
farmland/farmland_336_Level2_2.32m.tif,farmland
mountain/mountain_193_Level1_0.94m.tif,mountain
playground/playground_100_Level1_0.77m.tif,playground
beach/beach_248_Level2_1.10m.tif,beach
bridge/bridge_168_Level2_0.93m.tif,bridge
park/park_402_Level1_0.73m.tif,park
bare-land/bare-land_542_Level2_0.86m.tif,bare-land
bridge/bridge_552_Level1_0.60m.tif,bridge
overpass/overpass_459_Level3_1.59m.tif,overpass
desert/desert_245_Level1_0.46m.tif,desert
commercial/commercial_17_Level2_0.75m.tif,commercial
bare-land/bare-land_101_Level1_0.71m.tif,bare-land
bridge/bridge_86_Level2_1.03m.tif,bridge
beach/beach_200_Level2_1.18m.tif,beach
forest/forest_290_Level2_0.81m.tif,forest
bridge/bridge_438_Level2_1.02m.tif,bridge
commercial/commercial_244_Level1_0.51m.tif,commercial
desert/desert_486_Level2_1.83m.tif,desert
river/river_13_Level1_0.67m.tif,river
overpass/overpass_579_Level1_0.67m.tif,overpass
farmland/farmland_353_Level2_2.32m.tif,farmland
desert/desert_60_Level3_4.38m.tif,desert
forest/forest_91_Level3_1.52m.tif,forest
beach/beach_364_Level2_0.98m.tif,beach
stadium/stadium_435_Level2_1.19m.tif,stadium
meadow/meadow_441_Level2_0.73m.tif,meadow
parking/parking_274_Level3_0.80m.tif,parking
parking/parking_522_Level3_0.74m.tif,parking
desert/desert_112_Level3_4.38m.tif,desert
bridge/bridge_62_Level2_0.97m.tif,bridge
meadow/meadow_230_Level2_0.73m.tif,meadow
stadium/stadium_258_Level3_3.66m.tif,stadium
bare-land/bare-land_405_Level1_0.53m.tif,bare-land
airport/airport_574_Level2_0.98m.tif,airport
storage-tank/storage-tank_297_Level3_1.62m.tif,storage-tank
residential/residential_212_Level2_0.89m.tif,residential
playground/playground_525_Level3_1.02m.tif,playground
bare-land/bare-land_415_Level3_1.86m.tif,bare-land
railway/railway_452_Level1_0.71m.tif,railway
meadow/meadow_109_Level2_0.73m.tif,meadow
desert/desert_570_Level3_4.38m.tif,desert
desert/desert_75_Level3_6.46m.tif,desert
beach/beach_514_Level2_0.92m.tif,beach
railway-station/railway-station_130_Level3_0.95m.tif,railway-station
stadium/stadium_475_Level2_1.11m.tif,stadium
bridge/bridge_403_Level3_1.12m.tif,bridge
bare-land/bare-land_166_Level2_0.97m.tif,bare-land
playground/playground_435_Level2_0.81m.tif,playground
parking/parking_16_Level2_0.71m.tif,parking
commercial/commercial_188_Level2_0.91m.tif,commercial
golf-course/golf-course_469_Level1_0.92m.tif,golf-course
beach/beach_233_Level1_0.91m.tif,beach
playground/playground_148_Level1_0.60m.tif,playground
railway-station/railway-station_343_Level2_0.75m.tif,railway-station
