golf_course/golf_course_393.jpg,golf_course
basketball_court/basketball_court_298.jpg,basketball_court
commercial_area/commercial_area_567.jpg,commercial_area
cloud/cloud_546.jpg,cloud
wetland/wetland_390.jpg,wetland
sparse_residential/sparse_residential_620.jpg,sparse_residential
dense_residential/dense_residential_594.jpg,dense_residential
overpass/overpass_099.jpg,overpass
golf_course/golf_course_096.jpg,golf_course
railway/railway_542.jpg,railway
church/church_179.jpg,church
sparse_residential/sparse_residential_534.jpg,sparse_residential
runway/runway_431.jpg,runway
overpass/overpass_320.jpg,overpass
basketball_court/basketball_court_375.jpg,basketball_court
stadium/stadium_636.jpg,stadium
dense_residential/dense_residential_138.jpg,dense_residential
medium_residential/medium_residential_217.jpg,medium_residential
runway/runway_590.jpg,runway
golf_course/golf_course_124.jpg,golf_course
rectangular_farmland/rectangular_farmland_666.jpg,rectangular_farmland
river/river_595.jpg,river
stadium/stadium_012.jpg,stadium
ground_track_field/ground_track_field_540.jpg,ground_track_field
commercial_area/commercial_area_404.jpg,commercial_area
forest/forest_376.jpg,forest
desert/desert_351.jpg,desert
commercial_area/commercial_area_249.jpg,commercial_area
harbor/harbor_629.jpg,harbor
bridge/bridge_059.jpg,bridge
terrace/terrace_516.jpg,terrace
ground_track_field/ground_track_field_646.jpg,ground_track_field
baseball_diamond/baseball_diamond_353.jpg,baseball_diamond
intersection/intersection_464.jpg,intersection
wetland/wetland_165.jpg,wetland
overpass/overpass_547.jpg,overpass
basketball_court/basketball_court_644.jpg,basketball_court
sparse_residential/sparse_residential_600.jpg,sparse_residential
airport/airport_543.jpg,airport
tennis_court/tennis_court_250.jpg,tennis_court
tennis_court/tennis_court_195.jpg,tennis_court
mountain/mountain_640.jpg,mountain
intersection/intersection_424.jpg,intersection
sea_ice/sea_ice_389.jpg,sea_ice
sea_ice/sea_ice_447.jpg,sea_ice
lake/lake_247.jpg,lake
tennis_court/tennis_court_050.jpg,tennis_court
wetland/wetland_061.jpg,wetland
runway/runway_301.jpg,runway
church/church_497.jpg,church
tennis_court/tennis_court_038.jpg,tennis_court
storage_tank/storage_tank_376.jpg,storage_tank
golf_course/golf_course_361.jpg,golf_course
freeway/freeway_485.jpg,freeway
wetland/wetland_047.jpg,wetland
intersection/intersection_188.jpg,intersection
desert/desert_242.jpg,desert
terrace/terrace_154.jpg,terrace
parking_lot/parking_lot_143.jpg,parking_lot
desert/desert_310.jpg,desert
overpass/overpass_539.jpg,overpass
beach/beach_595.jpg,beach
cloud/cloud_471.jpg,cloud
mountain/mountain_582.jpg,mountain
cloud/cloud_160.jpg,cloud
baseball_diamond/baseball_diamond_700.jpg,baseball_diamond
circular_farmland/circular_farmland_022.jpg,circular_farmland
railway_station/railway_station_353.jpg,railway_station
sea_ice/sea_ice_687.jpg,sea_ice
harbor/harbor_589.jpg,harbor
ground_track_field/ground_track_field_590.jpg,ground_track_field
terrace/terrace_678.jpg,terrace
parking_lot/parking_lot_274.jpg,parking_lot
parking_lot/parking_lot_071.jpg,parking_lot
industrial_area/industrial_area_370.jpg,industrial_area
thermal_power_station/thermal_power_station_586.jpg,thermal_power_station
tennis_court/tennis_court_607.jpg,tennis_court
airport/airport_575.jpg,airport
tennis_court/tennis_court_527.jpg,tennis_court
parking_lot/parking_lot_175.jpg,parking_lot
overpass/overpass_503.jpg,overpass
meadow/meadow_633.jpg,meadow
runway/runway_614.jpg,runway
meadow/meadow_572.jpg,meadow
snowberg/snowberg_194.jpg,snowberg
bridge/bridge_659.jpg,bridge
palace/palace_539.jpg,palace
